book_id,title,genres
3794,"Tales of the City (Tales of the City, #1)","['historical-fiction', 'mystery', 'romance']"
3795,"Perelandra (Space Trilogy, #2)",['young-adult']
3796,"Tricks (Tricks, #1)","['coming-of-age', 'drama', 'romance']"
3797,Eaters of the Dead,"['alternate-history', 'history', 'mystery', 'poetry', 'science', 'science-fiction', 'suspense']"
3798,"Heir of Novron (The Riyria Revelations, #5-6)","['mystery', 'romance', 'science-fiction']"
3799,The Legend of Sleepy Hollow,"['short-story', 'suspense', 'thriller', 'young-adult']"
3801,"10th Anniversary (Women's Murder Club, #10)",['romance']
3802,The Island,"['chick-lit', 'drama', 'history', 'mystery', 'romance', 'travel']"
3803,The Good Guy,"['crime', 'drama', 'fantasy', 'romance', 'science-fiction']"
3804,Whispers,"['crime', 'fantasy', 'mystery', 'romance', 'science-fiction', 'suspense']"
3805,"The Weed That Strings the Hangman's Bag (Flavia de Luce, #2)","['crime', 'science', 'thriller', 'young-adult']"
3806,Hideaway,"['crime', 'fantasy', 'mystery', 'science', 'science-fiction', 'suspense', 'thriller']"
3807,"Knots and Crosses (Inspector Rebus, #1)","['suspense', 'thriller']"
3808,A Good Man is Hard to Find and Other Stories,"['horror', 'short-story']"
3809,"The Walking Dead, Vol. 02: Miles Behind Us","['comic-book', 'drama', 'fantasy', 'science-fiction', 'suspense', 'thriller']"
3810,Tribes: We Need You to Lead Us,['self-help']
3811,Wasted: A Memoir of Anorexia and Bulimia,"['autobiography', 'health', 'self-help', 'young-adult']"
3812,Every Last One,"['chick-lit', 'drama', 'mystery', 'suspense']"
3813,Alice's Adventures in Wonderland & Other Stories,"['anthology', 'poetry', 'young-adult']"
3814,"Black Magic Sanction (The Hollows, #8)","['horror', 'mystery', 'suspense']"
3815,"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health","['cookbook', 'science', 'self-help']"
3816,"End of Days (Penryn & the End of Days, #3)",['horror']
3817,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,"['anthology', 'mystery', 'science-fiction', 'short-story', 'thriller']"
3818,"The Crystal Cave (Arthurian Saga, #1)","['history', 'mystery', 'romance', 'science-fiction', 'young-adult']"
3819,"Pale Demon (The Hollows, #9)","['horror', 'mystery', 'paranormal-romance', 'science-fiction']"
3820,The Call of Cthulhu and Other Weird Stories,"['fantasy', 'horror', 'suspense']"
3821,"Conversations with God: An Uncommon Dialogue, Book 1","['memoir', 'self-help']"
3823,Now You See Her,"['crime', 'drama', 'romance', 'suspense']"
3824,"Glory in Death (In Death, #2)","['chick-lit', 'drama', 'fantasy']"
3825,"Hawkeye, Volume 1: My Life as a Weapon","['comic-book', 'crime', 'fantasy', 'science-fiction', 'young-adult']"
3826,"Over Sea, Under Stone (The Dark Is Rising, #1)","['historical-fiction', 'mystery', 'science-fiction']"
3827,Batman: Hush,"['comic-book', 'crime', 'fantasy', 'mystery', 'romance', 'science-fiction', 'thriller', 'young-adult']"
3828,After the Quake,"['anthology', 'drama', 'short-story']"
3829,"I, Alex Cross (Alex Cross, #16)",['suspense']
3831,A Man Named Dave (Dave Pelzer #3),"['autobiography', 'drama', 'self-help', 'true-crime', 'young-adult']"
3832,"Danse Macabre (Anita Blake, Vampire Hunter, #14)","['crime', 'mystery', 'science']"
3833,"Tarzan of the Apes (Tarzan, #1)","['historical-fiction', 'romance', 'science-fiction', 'thriller', 'young-adult']"
3834,"The White Dragon (Pern, #3)","['coming-of-age', 'romance', 'science', 'young-adult']"
3835,"Bright Lights, Big Ass: A Self-Indulgent, Surly, Ex-Sorority Girl's Guide to Why It Often Sucks in the City, or Who Are These Idiots and Why Do They All Live Next Door to Me?","['autobiography', 'biography']"
3836,"The Magic Faraway Tree (The Faraway Tree, #2)",['young-adult']
3837,The Robber Bride,"['drama', 'fantasy', 'historical-fiction', 'mystery', 'science-fiction']"
3838,"Pleasure Unbound (Demonica, #1)","['mystery', 'suspense']"
3839,"Midnight Awakening (Midnight Breed, #3)","['mystery', 'suspense']"
3840,The Shock of the New,"['biography', 'history']"
3841,A Prisoner of Birth,"['crime', 'drama', 'historical-fiction', 'suspense']"
3842,"Thirst No. 2: Phantom, Evil Thirst, and Creatures of Forever (Thirst, #2)","['horror', 'mystery', 'paranormal-romance', 'romance', 'science-fiction', 'suspense', 'thriller']"
3843,Thr3e,"['crime', 'fantasy', 'horror', 'suspense', 'young-adult']"
3844,King Leopold's Ghost,"['crime', 'travel']"
3845,Guilty Wives,"['chick-lit', 'crime', 'drama', 'suspense', 'thriller']"
3846,"Between the Lines (Between the Lines, #1)","['chick-lit', 'fairytale']"
3847,The Midwife's Confession,"['drama', 'historical-fiction', 'romance', 'suspense', 'thriller']"
3848,"Tales from a Not-So-Talented Pop Star (Dork Diaries, #3)","['drama', 'graphic-novel', 'romance', 'young-adult']"
3849,Habibi,"['art', 'coming-of-age', 'drama', 'historical-fiction', 'romance']"
3850,"The House of Silk (Sherlock Holmes, #1)","['history', 'suspense', 'thriller', 'young-adult']"
3851,"The Lion's Game (John Corey, #2)","['crime', 'history', 'political-thriller', 'suspense']"
3853,Walden & Civil Disobedience,"['autobiography', 'biography', 'history', 'memoir', 'poetry']"
3854,"Black Bird, Vol. 01 (Black Bird, #1)","['drama', 'graphic-novel', 'horror', 'paranormal-romance', 'young-adult']"
3855,"Paper Princess (The Royals, #1)","['chick-lit', 'drama']"
3856,Little Children,"['chick-lit', 'drama', 'romance', 'satire']"
3857,The Boys from Brazil,"['alternate-history', 'crime', 'drama', 'fantasy', 'historical-fiction', 'history', 'mystery', 'science-fiction', 'suspense']"
3858,"Interesting Times (Discworld, #17; Rincewind #5)","['satire', 'science', 'science-fiction', 'young-adult']"
3860,"Searching for Dragons (Enchanted Forest Chronicles, #2)","['fairytale', 'mystery', 'romance']"
3861,The Sandcastle Girls,"['drama', 'historical-fiction', 'history', 'romance']"
3862,"Kiss of Death (The Morganville Vampires, #8)","['horror', 'paranormal-romance']"
3863,"Fixed on You (Fixed, #1)","['chick-lit', 'drama']"
3864,"Maximum Ride, Vol. 1 (Maximum Ride: The Manga, #1)","['drama', 'fantasy', 'mystery', 'science-fiction']"
3865,"The Last Boyfriend (Inn BoonsBoro, #2)","['fantasy', 'paranormal-romance']"
3866,"The Boy in the Suitcase (Nina Borg, #1)","['drama', 'suspense']"
3867,So You've Been Publicly Shamed,"['biography', 'history', 'memoir', 'science', 'self-help']"
3868,The Symposium,['history']
3869,Vernon God Little,"['coming-of-age', 'crime', 'drama', 'satire', 'young-adult']"
3870,"A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)",['suspense']
3871,Otherwise Known as Sheila the Great (Fudge #2),['coming-of-age']
3873,The Obsession,"['chick-lit', 'crime', 'drama']"
3874,"Micah (Anita Blake, Vampire Hunter, #13)","['crime', 'mystery', 'science-fiction']"
3875,"Twice Bitten (Chicagoland Vampires, #3)","['chick-lit', 'mystery', 'suspense', 'young-adult']"
3876,"The Last Precinct (Kay Scarpetta, #11)",['suspense']
3877,Girls in White Dresses,['romance']
3878,Cold Comfort Farm,"['chick-lit', 'historical-fiction', 'romance', 'satire']"
3879,"Just One Year (Just One Day, #2)","['chick-lit', 'coming-of-age', 'drama']"
3880,"One with You (Crossfire, #5)","['chick-lit', 'crime', 'drama']"
3881,Vincent Van Gogh: The Complete Paintings,"['biography', 'history']"
3882,"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future",['self-help']
3883,"The Lust Lizard of Melancholy Cove (Pine Cove, #2)","['horror', 'mystery', 'romance', 'satire', 'science', 'science-fiction']"
3884,"Mona Lisa Overdrive (Sprawl, #3)","['crime', 'fantasy', 'science', 'thriller']"
3885,Born a Crime: Stories From a South African Childhood,"['coming-of-age', 'history']"
3886,"The Cay (The Cay, #1)","['coming-of-age', 'history']"
3887,The Secret (Highlands' Lairds #1),"['chick-lit', 'history']"
3888,North of Beautiful,"['art', 'chick-lit', 'coming-of-age', 'drama', 'travel']"
3889,The Stone Diaries,"['drama', 'historical-fiction']"
3890,The Power of a Praying Woman,"['prayer', 'self-help']"
3891,"Shoe Addicts Anonymous (Shoe Addict, #1)",['romance']
3892,Smilla's Sense of Snow,"['drama', 'science-fiction', 'suspense']"
3893,Shakespeare: The World as Stage,"['biography', 'drama', 'history', 'memoir', 'poetry']"
3894,The Smoke Jumper,"['chick-lit', 'drama', 'mystery', 'suspense', 'thriller']"
3895,Willow,"['coming-of-age', 'drama']"
3896,Living History,"['autobiography', 'history']"
3897,Batman: Dark Victory,"['comic-book', 'crime', 'fantasy', 'graphic-novel', 'mystery', 'science-fiction', 'thriller']"
3898,The Hare With Amber Eyes: A Family's Century of Art and Loss,"['autobiography', 'historical-fiction', 'travel']"
3899,A Spell for Chameleon (Xanth #1),"['romance', 'science', 'science-fiction', 'young-adult']"
3900,"Hand, Hand, Fingers, Thumb","['picture-book', 'poetry']"
3901,"Starters (Starters, #1)","['mystery', 'thriller']"
3902,Dark Needs at Night's Edge (Immortals After Dark #5),['chick-lit']
3903,Pedro Páramo,"['drama', 'fantasy', 'horror']"
3904,"Anne of Ingleside (Anne of Green Gables, #6)","['chick-lit', 'history', 'romance']"
3905,The Middle Place,"['autobiography', 'biography', 'chick-lit', 'health']"
3906,Deal Breaker (Myron Bolitar #1),['suspense']
3908,The Royal We,['young-adult']
3909,"The Viscount Who Loved Me (Bridgertons, #2)","['chick-lit', 'history']"
3910,"Peter and the Shadow Thieves (Peter and the Starcatchers, #2)","['fairytale', 'historical-fiction', 'mystery']"
3911,Drown,"['coming-of-age', 'short-story', 'young-adult']"
3912,The Beach House,"['drama', 'romance']"
3913,Immortality,"['drama', 'romance']"
3914,"Best Kept Secret (The Clifton Chronicles, #3)","['drama', 'history', 'mystery', 'romance', 'suspense', 'thriller']"
3915,"Spin (Spin, #1)","['coming-of-age', 'fantasy', 'mystery', 'science']"
3917,"Hellsing, Vol. 01 (Hellsing, #1)","['alternate-history', 'drama', 'fantasy', 'graphic-novel', 'mystery', 'science-fiction', 'thriller', 'young-adult']"
3918,"Soul Harvest: The World Takes Sides (Left Behind, #4)","['drama', 'fantasy', 'mystery', 'science-fiction', 'suspense', 'thriller']"
3919,Twisted,"['drama', 'romance']"
3920,"The Physician (Cole Family Trilogy, #1)","['drama', 'fantasy', 'history', 'romance', 'travel']"
3921,"Prodigal Son (Dean Koontz's Frankenstein, #1)","['crime', 'science', 'suspense']"
3922,How Do Dinosaurs Say Good Night?,"['fantasy', 'poetry', 'science']"
3923,A Book of Five Rings: The Classic Guide to Strategy,"['biography', 'self-help']"
3924,Tick Tock,"['crime', 'fantasy', 'mystery', 'romance', 'science-fiction', 'suspense']"
3925,The Icarus Agenda,"['crime', 'mystery', 'suspense']"
3927,"The King (Black Dagger Brotherhood, #12)",['suspense']
3928,When Nietzsche Wept,"['biography', 'drama', 'history', 'romance']"
3929,"The Crossing (The Border Trilogy, #2)","['coming-of-age', 'historical-fiction']"
3930,The Nicomachean Ethics,['science']
3931,Not a Fan: Becoming a Completely Committed Follower of Jesus,['self-help']
3932,"Scott Pilgrim, Volume 3: Scott Pilgrim & The Infinite Sadness","['comic-book', 'science-fiction']"
3933,Spook: Science Tackles the Afterlife,['history']
3934,Songs of Innocence and of Experience,['art']
3935,"Sugar Daddy (Travises, #1)","['coming-of-age', 'drama']"
3936,The Berenstain Bears and the Messy Room,"['picture-book', 'young-adult']"
3937,Blaze,"['crime', 'drama', 'fantasy', 'mystery', 'suspense']"
3938,"Demon Lord of Karanda (The Malloreon, #3)",['young-adult']
3939,History of Art,"['history', 'textbook']"
3940,"Ice Cold (Rizzoli & Isles, #8)","['crime', 'drama', 'mystery', 'thriller']"
3941,"The Winter King (The Warlord Chronicles, #1)","['drama', 'history', 'romance']"
3942,"Sin City, Vol. 2: A Dame to Kill For (Sin City, #2)","['art', 'comic-book', 'crime', 'fantasy', 'horror', 'mystery', 'romance', 'thriller']"
3943,"Leaving Paradise (Leaving Paradise, #1)","['chick-lit', 'coming-of-age', 'drama']"
3944,"D.N.Angel, Vol. 1 (D.N.Angel, #1)","['coming-of-age', 'drama', 'graphic-novel', 'mystery', 'romance', 'young-adult']"
3945,Total Control,"['crime', 'political-thriller', 'suspense']"
3946,Matterhorn,"['biography', 'memoir']"
3947,"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)",['science-fiction']
3948,Henry V,"['history', 'poetry']"
3949,Politics,"['history', 'science']"
3950,The Wolf of Wall Street,"['autobiography', 'crime', 'history', 'memoir', 'true-crime']"
3951,The Cost of Discipleship,"['biography', 'history']"
3952,A Gentleman in Moscow,"['drama', 'history']"
3953,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,['crime']
3954,Hunger,"['drama', 'historical-fiction']"
3955,The Book of Unknown Americans,"['coming-of-age', 'drama', 'historical-fiction', 'romance', 'young-adult']"
3957,"B is for Burglar  (Kinsey Millhone, #2)","['suspense', 'thriller']"
3958,"When Will There Be Good News? (Jackson Brodie, #3)","['crime', 'suspense', 'thriller']"
3959,The Joker,"['comic-book', 'crime', 'fantasy', 'horror', 'mystery', 'thriller']"
3960,Night Watch (Watch #1),"['mystery', 'thriller', 'young-adult']"
3961,Dept. of Speculation,"['drama', 'romance']"
3962,Secrets of a Charmed Life,"['chick-lit', 'coming-of-age', 'drama', 'history', 'mystery', 'romance']"
3963,The Great Santini,"['biography', 'coming-of-age', 'drama', 'historical-fiction', 'memoir']"
3964,Johnny Got His Gun,"['drama', 'history', 'horror']"
3965,"Angels Flight (Harry Bosch, #6; Harry Bosch Universe, #7)",['suspense']
3966,"Teacher Man (Frank McCourt, #3)",['history']
3967,"Vampire Kisses: The Beginning (Vampire Kisses, #1-3)","['fantasy', 'paranormal-romance', 'romance', 'young-adult']"
3968,"The Last Guardian (Artemis Fowl, #8)","['mystery', 'science-fiction']"
3969,Planet of the Apes,"['drama', 'fantasy', 'horror', 'satire', 'science', 'science-fiction', 'thriller']"
3970,"Ghost Town (The Morganville Vampires, #9)","['horror', 'mystery', 'paranormal-romance']"
3971,Evergreen,"['chick-lit', 'drama', 'history', 'romance']"
3972,"Experiencing God: Knowing and Doing the Will of God, Workbook","['prayer', 'self-help']"
3973,Deliverance,"['crime', 'drama', 'horror', 'mystery', 'suspense']"
3974,"Dragonsinger (Harper Hall, #2)","['coming-of-age', 'science']"
3976,The Whistler,"['crime', 'drama', 'suspense']"
3977,"D.Gray-man, Volume 01","['drama', 'graphic-novel', 'historical-fiction', 'horror', 'mystery', 'thriller', 'young-adult']"
3978,The Robots of Dawn (Robot #3),"['crime', 'fantasy', 'science']"
3979,The Rule of Four,"['crime', 'drama', 'fantasy', 'history', 'romance', 'suspense']"
3980,"The Redemption of Callie & Kayden (The Coincidence, #2)","['chick-lit', 'drama']"
3981,"Avatar: The Last Airbender (The Search, #1)","['comic-book', 'drama', 'mystery', 'romance', 'young-adult']"
3982,"The Closers (Harry Bosch, #11; Harry Bosch Universe, #13)",['suspense']
3983,"Fire and Ice (Warriors, #2)","['fantasy', 'romance']"
3985,Love Is a Mix Tape,"['autobiography', 'romance']"
3986,Please Kill Me: The Uncensored Oral History of Punk,"['art', 'biography', 'memoir']"
3987,The Things We Wish Were True,"['chick-lit', 'crime', 'drama', 'mystery', 'suspense', 'thriller']"
3988,"Frog and Toad All Year (Frog and Toad, #3)","['fantasy', 'picture-book']"
3989,"The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)","['science-fiction', 'young-adult']"
3990,"The Harlequin (Anita Blake, Vampire Hunter #15)","['crime', 'mystery', 'science', 'suspense']"
3991,So B. It,"['coming-of-age', 'drama', 'mystery']"
3992,"Found (The Missing, #1)","['historical-fiction', 'science', 'suspense', 'thriller']"
3993,First Comes Love,"['drama', 'romance']"
3994,The Basketball Diaries,"['autobiography', 'biography', 'coming-of-age', 'crime', 'drama', 'mystery', 'poetry', 'suspense', 'thriller', 'young-adult']"
3995,"Sin City, Vol. 4: That Yellow Bastard (Sin City, #4)","['comic-book', 'crime', 'horror', 'mystery', 'suspense', 'thriller']"
3996,"Krew elfów (Saga o Wiedźminie, #3)","['horror', 'romance', 'science-fiction']"
3997,Little Altars Everywhere,"['coming-of-age', 'drama', 'historical-fiction', 'memoir', 'romance']"
3998," Angels (Walsh Family, #3)","['chick-lit', 'drama', 'romance']"
3999,"A World Without Heroes (Beyonders, #1)","['mystery', 'science-fiction']"
4000,"The Kings of Clonmel (Ranger's Apprentice, #8)",['historical-fiction']
4001,The Fireman,"['mystery', 'suspense']"
4002,"The Revenge of Seven (Lorien Legacies, #5)",['romance']
4003,Ben-Hur: A Tale of the Christ,"['drama', 'history', 'romance']"
4004,Homage to Catalonia,"['autobiography', 'historical-fiction', 'travel']"
4005,Good Grief,"['drama', 'romance']"
4006,"A Knight of the Seven Kingdoms (The Tales of Dunk and Egg, #1-3)","['anthology', 'historical-fiction', 'science-fiction', 'short-story']"
4007,"Misguided Angel (Blue Bloods, #5)","['chick-lit', 'mystery', 'paranormal-romance']"
4008,"Undeniable (Undeniable, #1)","['crime', 'drama']"
